album_id,album_name,artist_name,release_date,total_tracks,popularity,image_url,genre,genre_cleaned,genre_condensed
2op3VYOlPBj8PhFxLEQ0Ol,NADIE,Tito Double P,2024-11-21,1,78,https://i.scdn.co/image/ab67616d0000b273369bcf083996da3c3b6d1f40,mexico,latin,latin
1uE3dRPe3SrGdNhd1nWlSa,Bird's Eye,Ravyn Lenae,2024-08-09,11,72,https://i.scdn.co/image/ab67616d0000b273ef985ba96e76a9574cc68a30,rnb,r&b,r&b
0lmXfHj3QJAZBpoY9jdEbV,Valedictorian [Deluxe],ian,2024-06-07,12,68,https://i.scdn.co/image/ab67616d0000b273a3d9d6750279f6b9b9c9ead9,trap,rap,rap/hip hop
2EOqRNsJiNb7IFLktJBZpq,Hazbin Hotel (Original Soundtrack),Various Artists,2024-02-02,16,72,https://i.scdn.co/image/ab67616d0000b273058d85d25752a6701564ba06,soundtrack,kids,kids
5quMTd5zeI9yW5UDua8wS4,Espresso,Sabrina Carpenter,2024-04-12,1,78,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5,short n' sweet,pop,pop
7KYpVsgw7yqbfmGBp9gYiR,MEGAN: ACT II,Megan Thee Stallion,2024-10-25,31,69,https://i.scdn.co/image/ab67616d0000b2734e3330398bd99c2fc3b21ffe,rap,rap,rap/hip hop
0FzWvaeMBfKBCqxHTLVlB8,MEGAN,Megan Thee Stallion,2024-06-28,18,70,https://i.scdn.co/image/ab67616d0000b2732538afd3580d0424bbe28a01,rap,rap,rap/hip hop
30H0cGghxhBJ93v4h28XEt,THE FIRST TIME (DELUXE VERSION),The Kid LAROI,2024-08-09,28,73,https://i.scdn.co/image/ab67616d0000b273127bb9583e9861edbcde38f6,rap,rap,rap/hip hop
3B38AH4XMqDiI9W2Yd6mDT,Livin' My Best Life (Still),Dylan Scott,2024-03-29,26,69,https://i.scdn.co/image/ab67616d0000b273a1fdca7c34d610adba91d03e,furry,country,country/folk
3Fzx4iNVKLcCo7x1yP5q9N,hungover,Ella Langley,2024-08-02,14,68,https://i.scdn.co/image/ab67616d0000b273eaee4abfeec0ece8236d293b,country,country,country/folk
6hsLVJIMa6eZ0eo0sEeVbg,Flatland Forever,Flatland Cavalry,2024-11-08,25,66,https://i.scdn.co/image/ab67616d0000b2738b89396066b997a98d0e9f8a,country,country,country/folk
5CWUkGGArOj0vj7z1BogV0,Leather Deluxe Edition,Cody Johnson,2024-11-01,25,68,https://i.scdn.co/image/ab67616d0000b27345bf0dae20de8c27f089b5d8,country,country,country/folk
5gWV4yp27HCbXJ1YLe8hQM,Miles On It,Marshmello,2024-05-03,1,72,https://i.scdn.co/image/ab67616d0000b27300ac867eff7ed64be10a517c,electronic,electronic,electronic
3NpeIWhWsxU7d3XL5KEh39,Scared To Start,Michael Marcagi,2024-01-12,1,72,https://i.scdn.co/image/ab67616d0000b27351ef67c49732e45cd2b26fbe,alternative,indie,indie
29aSKB1qPEbN0Qf9OPSQpw,Beautiful Things,Benson Boone,2024-01-18,1,76,https://i.scdn.co/image/ab67616d0000b273bef221ea02a821e7feeda9cf,pop,pop,pop
4OWkgV3qaf52HEXYsRSTZM,DEVIL YOU KNOW,Tyler Braden,2024-02-02,1,69,https://i.scdn.co/image/ab67616d0000b273ed2e13cb8cb02443ce91d8a4,country,country,country/folk
375PowPnRDMk9XWTLvabv2,Sleep Music,Dan Kraus,2024-11-01,100,70,https://i.scdn.co/image/ab67616d0000b273c298aee3ea2c009521462177,Sleep,relaxed,relaxed
1JjlC7lq1Oq8KCFybHRnIH,EPIC: The Underworld Saga (Official Concept Album),Jorge Rivera-Herrans,2024-04-26,3,70,https://i.scdn.co/image/ab67616d0000b273fba95a78235cb1d98f516b20,puerto rico,latin,latin
6MikZBKCtKfPM4439yzBRz,EL COMIENZO,FloyyMenor,2024-08-09,7,77,https://i.scdn.co/image/ab67616d0000b273200e2b6526846c59789c92e6,Reggaeton,reggae,reggae
5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,¥$,2024-08-03,16,72,https://i.scdn.co/image/ab67616d0000b273fb9cedd86a3d08dc053a550d,worst album ever,rap,rap/hip hop
572lKryKCf8lgXC8Y3wkKn,Weightless,Calmly,2024-07-12,4,72,https://i.scdn.co/image/ab67616d0000b2730ef49ece1675481a63e10817,indie,indie,indie
1KZC0cX0qq6hodR9YVgh9F,Unheard,Hozier,2024-03-22,4,67,https://i.scdn.co/image/ab67616d0000b273a5aab55aa65e5f6bd19564a2,blues,soul,soul/jazz
5PmtX9B5vNa4uaiXQVn4Gx,In Sexyy We Trust,Sexyy Red,2024-05-24,14,68,https://i.scdn.co/image/ab67616d0000b2737c7eda8880dbfd0930bf9491,trap,rap,rap/hip hop
6xbAU0Dd22IURpRcpHy0lj,Old No. 7,Redferrin,2024-02-16,7,67,https://i.scdn.co/image/ab67616d0000b273b3e0df7cae93dbf03fcdebdc,country,country,country/folk
2W4RO0PnljszZbktVgqoIv,EPIC: The Cyclops Saga (Official Concept Album),Jorge Rivera-Herrans,2024-07-04,4,70,https://i.scdn.co/image/ab67616d0000b273ffe5e344274eb3ea5abcb77f,puerto rico,latin,latin
5U20AVSsUvycGtWip4XQfo,ORQUÍDEAS,Kali Uchis,2024-01-12,14,72,https://i.scdn.co/image/ab67616d0000b273b968625b03ec59b30b48e9c3,rnb,r&b,r&b
0AqurYcKg73g81nADrFcyY,Am I Okay? (I'll Be Fine),Megan Moroney,2024-10-04,17,66,https://i.scdn.co/image/ab67616d0000b273380e667684f9f3d31a2320f9,country,country,country/folk
2pHm3ZP2R3phzCYi7ilGN2,Comfort In Chaos,John Summit,2024-07-12,12,71,https://i.scdn.co/image/ab67616d0000b273ac2be70b09319ac92b074fde,House,electronic,electronic
32bR4LcEc1PvJEhaKoo4ZN,euphoria,Kendrick Lamar,2024-04-30,1,70,https://i.scdn.co/image/ab67616d0000b2737587213b1be294ac4000f648,hip-hop,hip hop,rap/hip hop
1bWcE0tKOJgn4kgpNKSHU0,NEXT,Xavi,2024-10-11,15,73,https://i.scdn.co/image/ab67616d0000b273de88a62b44d6c0b2dda333a3,pop,pop,pop
1CfqWSAyfmYzHU9ktHxUqd,96 Months,Calvin Harris,2024-08-08,17,78,https://i.scdn.co/image/ab67616d0000b2738daa8ac6367fc997c1873b9b,electronic,electronic,electronic
2ijhcwHBggjxTuiZTjFPbe,Somethin’ ‘Bout A Woman (feat. Teddy Swims),Thomas Rhett,2024-11-15,1,70,https://i.scdn.co/image/ab67616d0000b273244573f2233b7baae7ac9e48,country,country,country/folk
5LmuMAA2Qk4SDbdFK5kvnJ,Chest Pain (I Love),Malcolm Todd,2024-12-04,1,70,https://i.scdn.co/image/ab67616d0000b2735661646011ef4469dc2c1a1d,alternative rnb,r&b,r&b
4dec7s0e9eaC3reTwK0XWc,The Night Is Quiet,Calmly,2024-10-25,4,71,https://i.scdn.co/image/ab67616d0000b2733ca2eeb7baa9b25a1ce36b26,indie,indie,indie
4BnCr0behKaGscMMhpiHX7,That Ain't No Man That's The Devil,Jessie Murph,2024-09-06,12,67,https://i.scdn.co/image/ab67616d0000b273fde00a1444ea8c3ff01d4547,pop,pop,pop
6OOtv7bmTFpSBh1uubgyTb,"Corridos Bélicos, Vol. IV",Luis R Conriquez,2024-01-04,23,73,https://i.scdn.co/image/ab67616d0000b27382c47f52f8ee74aedca7bea3,mexico,latin,latin
57wh3BpvUF2tmvwoGSjUe3,Might Delete Later,J. Cole,2024-04-05,12,69,https://i.scdn.co/image/ab67616d0000b273b5e99d6177971707e6cd04f5,rap,rap,rap/hip hop
0XA403JTounqFh2owquBXu,Diet Pepsi,Addison Rae,2024-08-09,1,74,https://i.scdn.co/image/ab67616d0000b2734e5a5862355a5e953549292b,soty,pop,pop
6J3qzhviHgjLxhL8Bk5CRy,Mufasa: The Lion King (Original Motion Picture Soundtrack),Disney,2024-12-13,7,71,https://i.scdn.co/image/ab67616d0000b2730de48a60318a6a59ae5cdb58,Soundtrack,kids,kids
70CmTAk7pocCYr4lwuDtOc,LYFESTYLE,Yeat,2024-10-18,22,70,https://i.scdn.co/image/ab67616d0000b2738fd4ee592690d0a94caa0045,classic,hip hop,rap/hip hop
5aelly3dAJd7yZlgUHpLBw,blue,yung kai,2024-08-02,1,80,https://i.scdn.co/image/ab67616d0000b273373c63a4666fb7193febc167,indie,indie,indie
3WdsoMKRqtw5Sgg67YrpnY,ATE,Stray Kids,2024-07-19,8,76,https://i.scdn.co/image/ab67616d0000b27351700837cdbc6adddb88560a,kpop,pop,pop
0sWJ3v0FROzcNzyjNYUs6t,LA CIUDAD,Alleh,2024-12-24,12,83,https://i.scdn.co/image/ab67616d0000b2736abd0fcf50a20ac09a028c92,latin,latin,latin
24YgPg0x2n50RIxjfE4QCW,Peaceful Nights,Calmly,2024-06-07,4,71,https://i.scdn.co/image/ab67616d0000b2732339a81ba633f301dee6265e,indie,indie,indie
4HTy9WFTYooRjE9giTmzAF,Imaginal Disk,Magdalena Bay,2024-08-23,15,69,https://i.scdn.co/image/ab67616d0000b2735a2ff617de4e51a9a214b56a,synthpop,pop,pop
20Bf2RVERC5Bc2eo3vyvJv,Persona 3 Reload Original Soundtrack,アトラスサウンドチーム,2024-04-24,62,71,https://i.scdn.co/image/ab67616d0000b273e59bdb7ca29ddfcb23ec4bf6,acid jazz,jazz,soul/jazz
4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,Post Malone,2024-08-16,27,69,https://i.scdn.co/image/ab67616d0000b273e17e51543be87943285b65ad,country,country,country/folk
0smFKY0XK0r0L3qR5qtoB0,Daydreams,Calmly,2024-01-05,6,70,https://i.scdn.co/image/ab67616d0000b273ed9cb5a3b039649e41e719da,indie,indie,indie
3x3G6TKWWgRS1vWp03FoNb,Mr Beat The Road,BossMan Dlow,2024-03-15,17,66,https://i.scdn.co/image/ab67616d0000b2738fe24c3289268d8ff4534eb3,hip-hop,hip hop,rap/hip hop
2fWrCSB2orMusovFYFN2UW,Along the Coast,Ocean Therapy,2024-05-29,44,67,https://i.scdn.co/image/ab67616d0000b273040ac5bef4ce5016512361c3,relaxed,relaxed,relaxed
5QsVRNOKVMCeVAIUoOQJ13,TYLA +,Tyla,2024-10-11,17,76,https://i.scdn.co/image/ab67616d0000b27334d2121bebebc1e7d9a0c369,rnb,r&b,r&b
5oT8PMXGWiPlhcl930fkII,100 GIGS,Drake,2024-08-30,3,71,https://i.scdn.co/image/ab67616d0000b273e955f0f0a0471ace604ecdf6,rap,rap,rap/hip hop
4utJOX1ShFfRa6oQA1ADh0,PATTERNS,Kelsea Ballerini,2024-10-25,15,65,https://i.scdn.co/image/ab67616d0000b27368fbd6a5563cbe3a6450a4e3,country,country,country/folk
4BGVnwmXVNh6PvuBPOKsSu,Hudson Westbrook,Hudson Westbrook,2024-11-15,7,64,https://i.scdn.co/image/ab67616d0000b273e9fe4d74781b30a8c0ae1837,country,country,country/folk
7KIwUrSiA0gc9WlI7AYIfZ,Who (Remixes),Jimin,2024-07-23,7,76,https://i.scdn.co/image/ab67616d0000b2737f35adfbec3bb2bc8256802b,k-pop,k-pop,k-pop
1fmBMCSSkSlvxyoy1vut2k,Saturn,SZA,2024-02-22,5,71,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07,rnb,r&b,r&b
16g3MJk9OmtNXwRrrPMPUK,suburban daredevil,wifiskeleton,2024-10-22,12,69,https://i.scdn.co/image/ab67616d0000b27329871c4130b6b23e2296806b,gothangelz,indie,indie
0DYQaUJGEk3WtvenzTRSQZ,Stars And Dreams,Calmly,2024-09-06,4,70,https://i.scdn.co/image/ab67616d0000b273c093e32fde674f4fa3341c55,indie,indie,indie
5onhEG8O3aKdg9b4lIdkNz,11:11 (Deluxe),Chris Brown,2024-04-11,35,72,https://i.scdn.co/image/ab67616d0000b2739c00f8a10b59974bcc9be858,rnb,r&b,r&b
7GCuVvJWMNoOBT9GDTk5Vc,Soft Clouds,Calmly,2024-03-29,5,70,https://i.scdn.co/image/ab67616d0000b273fdb84da51103c44c7cbb4fc8,indie,indie,indie
1k7OXnGQPV4zF3seDwRroD,POST HUMAN: NeX GEn,Bring Me The Horizon,2024-05-24,16,73,https://i.scdn.co/image/ab67616d0000b273df51a3d66223e5b01813e0c4,metalcore,metal,metal
5bBaoign62r1i7OV8w7mi9,Please Please Please,Sabrina Carpenter,2024-06-06,2,74,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e,pop,pop,pop
6WkOBnYkj6y5iSr14uhUZF,Si No Quieres No,Luis R Conriquez,2024-03-10,1,73,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656,mexico,latin,latin
60s0PMYFJhe34io9HuyUXf,Whatever She Wants,Bryson Tiller,2024-02-13,1,68,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182,rnb,r&b,r&b
2xpgb8R0BXVS2e1XnXI9xZ,pretty,Artemas,2024-02-09,13,72,https://i.scdn.co/image/ab67616d0000b273fabe0943f6dd962a792b42a1,cypriot,pop,pop
4H1w1CHnlXxBECfw1onjt0,Sleep Therapy,Friede,2024-06-14,50,68,https://i.scdn.co/image/ab67616d0000b2737b048f43a8cf769d50cef4e8,relaxed,relaxed,relaxed
7awBKnBq0qRLNyD5lI47R0,Eternal Atake 2,Lil Uzi Vert,2024-11-01,16,67,https://i.scdn.co/image/ab67616d0000b2730e4e16d910115fead3e83496,nitrous,rap,rap/hip hop
2L5fQG5lbyMkG6iyNNj3uR,Texas Technician,That Mexican OT,2024-03-01,16,65,https://i.scdn.co/image/ab67616d0000b2731e486934cf878a270cd5775a,rap,rap,rap/hip hop
1hmlhl74JfLyUqmqtCwvFb,Bewitched: The Goddess Edition,Laufey,2024-04-26,18,69,https://i.scdn.co/image/ab67616d0000b27313832cc69a78c53b18a8bc10,jazz,jazz,soul/jazz
1Gb6uPgp27bC8IufoVyS7x,Under The Stars,Rola Young,2024-11-29,24,68,https://i.scdn.co/image/ab67616d0000b273bbb1aa91ac2742a77aa76c7b,relaxed,relaxed,relaxed
4LP7dD3panB9oryXnMBqJW,House Again,Hudson Westbrook,2024-10-18,1,65,https://i.scdn.co/image/ab67616d0000b2738844e0ad56622b7cd24c31f3,country,country,country/folk
2j74DNrJ8TgnMEukERqnnm,BAD ASS F*CKING KID,Nettspend,2024-12-06,15,67,https://i.scdn.co/image/ab67616d0000b273796f9b36c012f78028b31914,juggin,rap,rap/hip hop
0xyBpeAAr8E86J7GH1SNUR,Presidente,Gabito Ballesteros,2024-10-21,1,76,https://i.scdn.co/image/ab67616d0000b273f66501800b3a51af3bc69f8d,mexico,latin,latin
5yc8yPsnUud3i8v9Ran8oQ,two,bbno$,2024-10-04,2,72,https://i.scdn.co/image/ab67616d0000b27351c9a03736674f07f081d940,rap,rap,rap/hip hop
64SX9Efb2JGW3rJFE1ZddJ,Model,Wallows,2024-05-24,12,67,https://i.scdn.co/image/ab67616d0000b273249ebe9bf12368d022324d95,indie,indie,indie
4wfwJUghbK2z2iaz65U7VS,MUSE (WANDER ver.),Jimin,2024-07-23,10,77,https://i.scdn.co/image/ab67616d0000b27382601539d4a27061ad90eacb,k-pop,k-pop,k-pop
0cbajB7MSCNKScSLDQLSjb,The Bluey Bedtime Collection,Alexandre Alekhine,2024-10-26,21,67,https://i.scdn.co/image/ab67616d0000b27316e85b7890d728ad207cc8c7,kids,kids,kids
140NIeh2n6kSX9BHAsvlwy,Home,Good Neighbours,2024-01-17,1,70,https://i.scdn.co/image/ab67616d0000b273a1cbd333da5cc7ae8f5981fb,indie,indie,indie
5AQc0yFXRcdUdko4sZ1fW9,MUSE (WONDER ver.),Jimin,2024-07-23,10,76,https://i.scdn.co/image/ab67616d0000b273f150d9f2e5e8148e5032fd7d,k-pop,k-pop,k-pop
4jspFDAccGCrmwgfFGgCKI,Inner Peace,Calmly,2024-01-07,5,69,https://i.scdn.co/image/ab67616d0000b273652e494d37eea2d8abcc2482,indie,indie,indie
3Kb9vAa1RBNXEQltJpPxwE,Rockwood,Mark Ambor,2024-08-16,12,74,https://i.scdn.co/image/ab67616d0000b273da33127f62acdb0aca585e92,indie,indie,indie
3U0pFKPURiE6x5gWFhDr8d,I Ain't Sayin',Jordan Davis,2024-07-26,1,66,https://i.scdn.co/image/ab67616d0000b27369566a7160a8124914c595aa,country,country,country/folk
47rlABSBChwZC7qxAKzOWw,Pandora,Wisp,2024-04-05,6,68,https://i.scdn.co/image/ab67616d0000b27393b67dcb944df8174fd8356a,shoegaze,rock,rock
1M3M7UVL9o2py1sY5A6jk9,Zombieland 2,Loe Shimmy,2024-03-22,24,65,https://i.scdn.co/image/ab67616d0000b27307a8919dae01f7ed5189bb30,rap,rap,rap/hip hop
0hHXTxICTlnURMkIEfz3It,Spin You Around (1/24),Morgan Wallen,2024-01-26,1,66,https://i.scdn.co/image/ab67616d0000b27379663e938af7d4dc153da554,country,country,country/folk
4tNtjyBBXMhGRwqOQTbh6i,"Fine Ho, Stay",Flo Milli,2024-03-15,14,68,https://i.scdn.co/image/ab67616d0000b27390a00067d70bfab568ca27f4,hip-hop,hip hop,rap/hip hop
1S9LGRodo5jsXGsMeVaYNp,Sugar Honey Iced Tea,Latto,2024-08-09,21,65,https://i.scdn.co/image/ab67616d0000b27358726b4f55decb5fb2684cf6,rap,rap,rap/hip hop
55Rk02ZSULPUfrW41zjWx9,SPEAK NOW,Moneybagg Yo,2024-06-14,17,64,https://i.scdn.co/image/ab67616d0000b27323f68790c67fdd51ecd87f2f,rap,rap,rap/hip hop
6NMO2xSNS195esMlTJu3Mk,Stepping In Blood,Bloodhound Lil Jeff,2024-06-26,12,64,https://i.scdn.co/image/ab67616d0000b273373e48c356dabef4b6ee504e,Gangsta Rap,rap,rap/hip hop
5wkYyTtAUS2Wi6pHYpdsSU,"Boca Chueca, Vol. 1",Carin Leon,2024-05-30,19,76,https://i.scdn.co/image/ab67616d0000b273b28b55cc0ac0ad1131ece780,mexico,latin,latin
6Yw4204wbgmpsGTzjXBhYD,Big Dawgs,Hanumankind,2024-07-09,1,72,https://i.scdn.co/image/ab67616d0000b273d9afe5c70c43cb2bd34605ea,rap,rap,rap/hip hop
4IyuAih9GeO1k7ktWPnnDw,ANIMALS ONLY (ICE COLD),BabyChiefDoit,2024-11-08,18,64,https://i.scdn.co/image/ab67616d0000b2733387b5939676944ed3b0f801,drill,rap,rap/hip hop
7bbz3rXYWKPW2Hq8mTaDen,ROSONES,Jorsshh,2024-11-15,1,73,https://i.scdn.co/image/ab67616d0000b2733ad59c0dc625065abeef8bed,latin,latin,latin
2e84J8SHBibKvaOmwqcVCZ,Views,Calmly,2024-03-10,6,69,https://i.scdn.co/image/ab67616d0000b2738923ab7933a6433b5ff94906,indie,indie,indie
02GDaShX8vOw5tcak3OXow,Fathers & Sons,Luke Combs,2024-06-14,12,68,https://i.scdn.co/image/ab67616d0000b27317b23f31a918e6566a947f44,country,country,country/folk
74JuKBkLUssHnghX4WusJw,Fable,Gigi Perez,2024-10-25,2,69,https://i.scdn.co/image/ab67616d0000b273c75075d69305d9561a8b9fc2,indie,indie,indie
2pQlfMKbeqbJ8y8IYY7Usi,Where Dreams Begin,Calmly,2024-05-17,4,69,https://i.scdn.co/image/ab67616d0000b273653deb9d66c63e74fbfb75f5,indie,indie,indie
5DfKDonIvNlxlzA4ORIOFm,Requiem,keshi,2024-09-13,13,73,https://i.scdn.co/image/ab67616d0000b273617997bc09bb7fa23624eff5,Lo-Fi,relaxed,relaxed
2nVPmbiBiR3CrAqDnw1inZ,X's,Cigarettes After Sex,2024-07-12,10,72,https://i.scdn.co/image/ab67616d0000b273967004d2f641e38309a0b547,dream pop,pop,pop
1nt0BAJMDSGQvmZbq0xhoI,Reboot II,Brooks & Dunn,2024-11-15,18,64,https://i.scdn.co/image/ab67616d0000b273690efb122ce771105b87725a,country,country,country/folk
2ZzClIM2jdVPjt7HBICDQP,Palabra De To's,Carin Leon,2024-12-05,16,76,https://i.scdn.co/image/ab67616d0000b2737cbf214a462056895cdac24e,mexico,latin,latin
2IDUIQkIrI8EREUvVNPxm2,The Prodigal (Deluxe Edition),Josiah Queen,2024-11-22,21,64,https://i.scdn.co/image/ab67616d0000b2733a25b35f2c6097c1772f7601,christian,religious,religious
3UQRj0KrPnjBr4fv3op29M,Floating Through Space,Calmly,2024-03-01,4,69,https://i.scdn.co/image/ab67616d0000b273a725619ae5a3ef557074ccc6,indie,indie,indie
7HQOEMCDGKY8eJyQPdsnYH,Big Ideas,Remi Wolf,2024-07-12,13,66,https://i.scdn.co/image/ab67616d0000b2734d91f99d2ec809e4f5e05666,pop rock,pop,pop
3CvGbx2f7ZMoUZLz8ZjOQd,Alter Ego (with JT),Doechii,2024-03-29,1,68,https://i.scdn.co/image/ab67616d0000b2736a3a721d2d9bf4f02bc362c2,rap,rap,rap/hip hop
7cku8N7XjgdYagFSb2vQi9,Hell is a Dance Floor,Vincent Mason,2024-02-23,1,64,https://i.scdn.co/image/ab67616d0000b27344668bc2bb7ceb7276455a0e,country,country,country/folk
6P8euK0BjgTqallJTGoJTX,Pretty Slowly,Benson Boone,2024-08-15,1,70,https://i.scdn.co/image/ab67616d0000b273b42f7c00cad0723ad163292f,pop,pop,pop
5HoNV9xqGbGufrIFH271dR,HIM ALL ALONG,Gunna,2024-10-18,1,67,https://i.scdn.co/image/ab67616d0000b273463729036408223f007d7ce1,rap,rap,rap/hip hop
2AEjE0bmkcqNAeC5N7hgfD,strangers,proderics,2024-03-16,1,67,https://i.scdn.co/image/ab67616d0000b2735055779e7605a859972f6f0c,Unknown,unknown,unknown
5rGYxz7uG0kNogNg0thRbl,Stargazing,Calmly,2024-02-07,4,69,https://i.scdn.co/image/ab67616d0000b2731c53023a5dc2b1471964f6dd,indie,indie,indie
2qwv7hNjSGfLarHY2adeq9,14 minutes,Dominic Fike,2024-05-03,8,68,https://i.scdn.co/image/ab67616d0000b273abdde781e79a44868914e661,ai,indie,indie
3e2KRazxHkewQA3WL20fqQ,Medusa,Cameron Whitcomb,2024-11-08,1,70,https://i.scdn.co/image/ab67616d0000b273ce2c39d340740fa4e030e3c5,folk,folk,country/folk
44U3Xm9U4Krj0Iv5w7kuTK,ONDEADO$,Calle 24,2024-12-12,24,73,https://i.scdn.co/image/ab67616d0000b273b864e4a51005c9b49c6c12d3,mexico,latin,latin
3C3t2bKhwEL3wdKioqWUDh,TIMELESS,KAYTRANADA,2024-06-07,21,68,https://i.scdn.co/image/ab67616d0000b2733d1996a2dc962e53e12cb7cb,seen live,latin,latin
6YHaDmwYvX8vREotCZTV6g,Love Me Not / Love Is Blind,Ravyn Lenae,2024-05-03,2,71,https://i.scdn.co/image/ab67616d0000b2735511ceaa955a2bfd9ae90c21,rnb,r&b,r&b
6kvBev4PFHNvLzWn3IMpEh,Todo a Su Tiempo,Neton Vega,2024-09-27,1,73,https://i.scdn.co/image/ab67616d0000b273693b59436e283c3ca2d8b248,latin,latin,latin
2Z3lIfc06B7YV1ZN9oZCdS,Twisters: The Album,Various Artists,2024-07-19,29,65,https://i.scdn.co/image/ab67616d0000b2738021cab8fad7700fdaaf86d8,country,country,country/folk
6tDerbhPTlX8pa0hyRStZG,About A Woman,Thomas Rhett,2024-08-23,14,66,https://i.scdn.co/image/ab67616d0000b2730be8321d194b379cc1a3fe24,country,country,country/folk
538vEfAgLJ6g2I8ubuOlap,CRAZY,LE SSERAFIM,2024-08-30,5,73,https://i.scdn.co/image/ab67616d0000b273485623bc41b6760fc1bca2f4,kpop,pop,pop
5tSQtQGkrCJx3hoQxmLgfM,Gata Only,FloyyMenor,2024-02-02,1,77,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a,Reggaeton,reggae,reggae
5sT7X6SG6Vc4jc68TbZKEp,Burning Down (with Joe Jonas),Alex Warren,2024-12-06,1,70,https://i.scdn.co/image/ab67616d0000b2732fa3078d30095db125d905ec,pop,pop,pop
4XqpSvwcjnoR5YP5lBLuTi,Mr. Skii,Luh Tyler,2024-08-22,14,63,https://i.scdn.co/image/ab67616d0000b273c8323b0395830fdccf550f37,rap,rap,rap/hip hop
5nzSCZ7NhKvAysI0tmNOdD,yustyna,Artemas,2024-07-11,14,71,https://i.scdn.co/image/ab67616d0000b2738fe69d8df304ff053693653e,cypriot,pop,pop
5i6LJyHq9wxLSecf0N2Iuw,I Love You So F***ing Much,Glass Animals,2024-07-19,10,66,https://i.scdn.co/image/ab67616d0000b2736dfbd2654e5c961d1126ad9c,electronic,electronic,electronic
0OrStwHqaIFS8JdPSwApqA,LA ODISEA,Jasiel Nuñez,2024-11-07,20,73,https://i.scdn.co/image/ab67616d0000b2739b7b01c383be069b94003e85,chillout,relaxed,relaxed
6DlLdXBGCsSDPOV8R2pCl7,Two Star & The Dream Police,Mk.gee,2024-02-09,12,67,https://i.scdn.co/image/ab67616d0000b273173b8975e8a7820da5f1aeb6,electronic,electronic,electronic
0fSfkmx0tdPqFYkJuNX74a,MUSIC,Playboi Carti,2025-03-14,30,97,https://i.scdn.co/image/ab67616d0000b2736b219c8d8462bfe254a20469,4 out of 5,rap,rap/hip hop
3y8LtE30zPfQ4sXYRKvt2e,Back To Me,The Marías,2025-04-04,2,0,https://i.scdn.co/image/ab67616d0000b273a1c75ee11ed35cbcc61b81bd,dream pop,pop,pop
5MQx9UktIiM86OYBZh1c4M,Fauxllennium (Japanese Deluxe Edition),TV Girl,2025-04-04,14,0,https://i.scdn.co/image/ab67616d0000b2739975e758f8df5f3704c521c7,indie pop,pop,pop
22QZTpIU424yzyhqXnFi3m,Caramel,Sleep Token,2025-04-04,1,0,https://i.scdn.co/image/ab67616d0000b273472a18af4551b76033f534e0,Progressive metal,metal,metal
60vxf9FQqoBm0jafAK1oy5,Arcane League of Legends: Season 2 Original Soundtrack (Extended Edition),Arcane,2025-04-04,31,0,https://i.scdn.co/image/ab67616d0000b273590fc7cd8813dc1789a595e3,Progressive metal,metal,metal
37HwcDtLqY2WXN7NArODvI,Azizam,Ed Sheeran,2025-04-04,1,0,https://i.scdn.co/image/ab67616d0000b2735aac795808fc6b6d229c363b,acoustic,pop,pop
3aUKmF2jQ0QPBe9QrNFLFr,Sinners,Rod Wave,2025-04-04,1,0,https://i.scdn.co/image/ab67616d0000b2733f5386d952e3fe89bcbcaeb5,rap,rap,rap/hip hop
0aUGNGmARJe9Ch2MGybD7L,Tonight,PinkPantheress,2025-04-04,1,0,https://i.scdn.co/image/ab67616d0000b273683b98497c20919885f2e796,electronic,electronic,electronic
4H3lxIqPhZTc6TRxtudjEE,Tuesday's Gone (Live),Lynyrd Skynyrd,2025-04-03,1,0,https://i.scdn.co/image/ab67616d0000b273696410914ee2edcc1b53e29a,classic rock,rock,rock
0ugRWpHi0kiYUvDdj5eomQ,Bell Bottoms Up,Lainey Wilson,2025-04-04,1,0,https://i.scdn.co/image/ab67616d0000b2732dd0d90a810ad8971bc5fe90,country,country,country/folk
1K407ddU9g8oPFspzqu8Re,"Ruins (From ""Undertale"") [Arr. for Orchestra by Pokestir]",Toby Fox,2025-04-03,1,0,https://i.scdn.co/image/ab67616d0000b273a4775558f56bf3d490b06ea7,Soundtrack,kids,kids
6WcmniYgzJOxahWNYODkmv,Beautiful People (KAAZE Remix),David Guetta,2025-04-04,4,0,https://i.scdn.co/image/ab67616d0000b273693c7b65b55e867a76469943,House,electronic,electronic
2lqdj7U6Wz3VZTHuqXYMXp,Money Talks,BossMan Dlow,2025-04-04,1,0,https://i.scdn.co/image/ab67616d0000b2735c190f013231983732439f93,rap,rap,rap/hip hop
3ApGUtCbEwErvJ8AOs3kOW,End of the World,Miley Cyrus,2025-04-04,1,0,https://i.scdn.co/image/ab67616d0000b2734545d0b1ca149d97eb22bfe0,pop,pop,pop
